response,wall_time,answer
"The United States is failing to adequately invest in special operations forces in key partner nations, resulting in a significant lack of capability to respond to transnational terrorism.
The article argues for increased commitment and funding towards long-term special operations capacity in countries such as Nigeria, Kenya, and the Philippines.
Specifically, the article details the limitations of current programs and urges Congress to prioritize the development of dedicated programs that build long-term, interoperable special operations forces.
",4.803240537643433,"Meaghan Keeler-Pettigrew, Stuart Bradin: U.S. must rethink special forces .
United States is spreading foreign military assistance too thin, they say ."
"A Yazidi girl recounts how ISIS fighters brutally attacked her town, dragging girls as young as ten by their hair and raping them. Several women were taken to a warehouse in Mosul.
",1.9806721210479736,"ISIS snatched dozens of girls after storming the town of Sinjar last August .
Taken to warehouse where they were lined up and hand picked by fighters .
Survivor says she shakes with fear when she sees 'someone with a beard'"
"Caroline Wozniacki apologized for Twitter congratulations to Spieth. The tennis star acknowledged the comments and defended it as simply a congratulatory message. This is a recent development following a controversial breakup between Wozniacki and McIlroy. The former is now dating another woman.
Copyright 2007 CNN. All rights reserved.
This material may not be published, broadcast, rewritten, or redistributed. Associated Press contributed to this report.
",4.715094566345215,"Caroline Wozniacki took to Twitter to congratulate golfer Jordan Spieth .
Spieth won the first major of his career at the Masters in Augusta .
But fans were quick to question Wozniacki's motives following his win .
Many asked whether it was a dig at former fiancee Rory McIlroy .
CLICK HERE for more news and reaction to Masters 2015 ."
"A teenage schoolgirl, Sally Gordon-Smith, 14, has gone missing in Melbourne. Police are searching for her.
",1.5433154106140137,"Police worried about teen girl who has been missing since Friday afternoon .
Sally Gordon-Smith, 14, was last seen leaving her school near Melbourne .
Police confirmed she was still missing early on Saturday morning .
An image of Ms Gordon-Smith released in the hopes of finding her quickly ."
"The documentary follows three young British entrepreneurs attempting to build successful tech businesses in San Francisco. Robyn Exton, founder of Dattch, a lesbian dating app, is raising money for investment. Josh Buckley, who made his first million at 18, is aiming for a five million dollar investment. Julia Onken, 21, aims to become the next big thing in the tech boom.
Copyright 2007 CNN. All rights reserved.
",4.977407455444336,"How To Be A Young Billionaire airs tonight on Channel 4 .
Documentary features Robyn Exton, who's launching a lesbian dating app .
Tech entrepreneur Josh Buckley attempts to save his shrinking fortune ."
"Archaeologists found bronze and leather buckle and whistle artefacts at the Rising Whale site in Alaska, suggesting trade occurred between East Asia and the New World hundreds of years before Christopher Columbus. This discovery contradicts the traditional story of Columbus's arrival.
Copyright 2007 CNN. All rights reserved. This material may not be published, broadcast, rewritten, or redistributed. Associated Press contributed to this report.
",4.321849822998047,"Bronze buckle and whistle from AD 600 found in Cape Espenberg .
But bronze-working had not been developed at this time in Alaska .
Scientists believe artefacts were created in China, Korea or Yakutia .
Site may have been home to 'Birnirk' culture, whose people travelled on both sides of the Bering Strait ."
"Sportsmail has partnered with Golfbidder to offer a golf club bundle. One lucky reader will win a bundle of Callaway golf clubs and accessories.
Copyright 2007 Sportsmail. All rights reserved.
This material may not be published, broadcast, rewritten, or redistributed.
",3.1748809814453125,"Sportsmail have teamed up with Golfbidder for the giveaway .
The exclusive bundle includes a Callaway XR Driver, Callaway XR 3 Wood, Callaway XR Hybrid and a set of Callaway XR Irons .
A dozen Callaway Chrome Soft golf balls is also included .
CLICK HERE TO ENTER THE COMPETITION ."
"A popular Royal Mail postman dances with a customer.

Article:",0.7947471141815186,"Postman Adam Prowse danced with customer Nichola Sullings .
Pair boogied to Michael Jackson’s 'Don't Stop 'Til You Get Enough'
Adam has since received much admiration from female viewers .
Royal Mail said: ‘It is a pleasure to have him working for us’"
" Lancashire have signed James Faulkner to replace Peter Siddle
 Faulkner has a stellar record for white ball cricket.
New signing of James Faulkner.
",1.5774853229522705,"James Faulkner joins Lancashire as their overseas player for the summer .
Australian was named man of the match during World Cup final win .
He will join up with county side after Indian Premier League commitments ."
"Eight Nauru detention centre guards were suspended for social media posts promoting anti-Islamic views. They were pictured with Pauline Hanson, at a Reclaim Australia rally, and posted comments about Islam, refugees, and terrorism. These actions contradict company policy, and have raised concerns about the company's acceptance of cultural diversity. The guards have been taken into custody, and an investigation is underway.
Copyright 2007 Reuters. All rights reserved.
CNN's Al Goodman contributed to this report.
```
Copyright 2007 Reuters. All rights reserved.
```
```
```",6.456645250320435,"Eight guards at Nauru detention centre have been suspended .
They posted 'anti-Islamic' messages on social media and were pictured with Pauline Hanson at a recent Reclaim Australia rally .
The men contravened a policy that they display 'cultural sensitivity'"
"Teaching union raised concerns about children’s unhealthy behaviour due to the consumption of energy drinks. Parents and children are urged to be aware of ingredients in energy drinks. The study found a high percentage of children experiencing the negative effects of energy drinks. The NASUWT recommends that children should drink a maximum of 200mg of caffeine per day, while the Food Standards Agency recommends limiting caffeine consumption.

Article:",4.301674127578735,"Children drink 'excessive' amounts of energy drinks, teachers' union claim .
Drinks like Red Bull, Monster and Relentless are causing 'hyperactivity'
NASUWT likened caffeinated refreshments to 'readily available legal highs'
Of teachers surveyed 13% cited energy drinks as cause of bad behaviour ."
"Davy Jones memorabilia to be sold at auction in New York, including a director's chair, stage costumes, plaques, instruments, and more.  Fans will be able to bid on items like a record award, a guitar, and a tambourine. The auction will be held at Hard Rock Cafe in New York.
Copyright 2007 CNN. All rights reserved.
",4.117742300033569,"Items belonging to Davy Jones are to go on sale at an auction in New York .
British-born Jones best known for being member of the band The Monkees .
Memorabilia includes guitars, stage costumes and commemorative plaques .
Jones, who became a teen idol in the 1960s, died in 2012 at the age of 66 ."
"Singer-songwriter Joni Mitchell has been hospitalized in Southern California. The LAPD responded to a medical emergency call.
",1.2659180164337158,"Mitchell is best know for her hits ""Big Yellow Taxi"" and ""Free Man in Paris""
Paramedics came to her Los Angeles home on Tuesday afternoon ."
"A complete skeleton of a 17th-century camel has been discovered in Tulln, Austria, and is believed to have been used in the Siege of Vienna. This is the first complete camel skeleton found in central Europe. Scientists say the camel was likely used as a riding and transport animal. This find offers a fascinating glimpse into the Ottoman-Habsburg wars.
Copyright 2007 CNN. All rights reserved.
This material may not be published, broadcast, rewritten, or redistributed.
Associated Press contributed to this report.
",6.015906095504761,"Scientists say camel was left in Tulln after the 1683 siege of Vienna .
It would have shocked residents as camels were an alien species .
'They didn't know what to feed it or whether one could eat it,' study said .
Ottoman army used camels for transportation and as riding animals ."
"Dieter Klein travels the world searching for abandoned vintage cars, often left to blend into the landscape. The photographer found several unique graveyards with a collection of abandoned vehicles.  One Jaguar XK120 is estimated to be worth £82,000. Cars include a rusting Ford, a 'Stop' sign, a 'Work' sign, and a few others, revealing the surprising stories behind these forgotten treasures.
Copyright 2007 CNN. All rights reserved.
This material may not be published, broadcast, rewritten, or redistributed. Associated Press contributed to this report.
",6.345394849777222,"German photographer Dieter Klein travelled the world to find vintage cars left to crumble in leafy forests and fields .
Came across range of graveyards hosting all sorts of vehicles, including Jaguar XK120 worth £82,000 if restored .
Dieter, 57, from Cologne, first came across a Citroen truck dumped in a bush six years ago and became hooked ."
"New research suggests that societies with less access to food and water are more likely to believe in all-powerful deities. The study found a connection between belief in moralising, high gods, and cooperative breeding, and uses historical data to illustrate this complex interplay. This research also suggests a psychological effect: increased generosity and feelings of pleasure from doing a good deed.
Copyright 2007 CNN. All rights reserved.
The author is David S. Roberts, an independent scholar and senior lecturer at the University of Wisconsin-Madison.
",5.727491617202759,"Study was conducted by National Evolutionary Synthesis Centre, Durham .
It suggests that societies with less access to food and water are more likely to believe in all-powerful, moralistic deities .
Research also uncovered link between a belief in high gods who enforce a moral code and  a strong social hierarchy ."
"Spanish woman, Anarda De La Caridad Perez Friman, is suspected of murdering her partner and two children in Gibraltar before taking her own life. The incident is believed to be linked to post-natal depression. The investigation is ongoing, with police awaiting the results of postmortem examinations. Police are currently seeking information regarding the family and their arrival in Gibraltar. The family and the children have been identified as Eve Shannon Perez, Amanda Kristoffersen Perez, and  Eve's daughter.
Copyright 2007 Reuters
All rights reserved.
This material may not be published, broadcast, rewritten, or redistributed.
Reuters",6.730311155319214,"Spanish woman allegedly stabbed British partner and two children .
The family were found dead in a flat in Gibraltar earlier this week .
Anarda De La Caridad Perez Friman 'suffered from post-natal depression'
British man identified as John Joseph Shannon, 31, from Liverpool ."
"A French cosmetic surgeon died in Miami, reportedly by suicide. The death is being investigated. The surgeon was known for his work, and had a range of high-end dermatological products. The situation is complicated by comparisons to the character on the television show *Unbreakable Kimmy Schmidt*.
Copyright 2007 CNN. All rights reserved.
This material may not be published, broadcast, rewritten, or redistributed.
```
```
```
```

```
```

```

```
```
```
```

```
```
```
```
```
```
```
```
```
```",6.639379978179932,"Cosmetic dermatologist to the stars Fredric Brandt was found dead at his Coconut Grove home in Miami on Sunday, aged 65 .
Joy Behar tweeted: 'Dr Brandt was one of the sweetest, nicest, most generous people I have had the good fortune to meet & work with. He will be sorely missed'
Kelly Ripa, posted: 'My heart is breaking for the loss of Dr. Fredric Brandt. My friend. You will be missed forever and in my heart even longer'
Colleague Dr Robert Anolik, who worked with Brandt at his clinic, posted a moving tribute on Monday saying he had lost a 'close friend'
The City of Miami Police Department confirmed that Dr Brandt's death on Sunday was a suicide by hanging .
Brandt was said to have been 'devastated' over rumors comparing him to a character on the show, Unbreakable Kimmy Schmidt ."
"Anzac Day this year will be the exception when it comes to public holidays.
A council meeting in 1993 resolved states agreed to different holidays.
Australian states governments have been warned to expect an increased number of sick leave from the absence of a public holiday.
New report indicates that there will be significant increase in sick days in Australia.
Copyright 2007 CNN. All rights reserved.
This material may not be published, broadcast, rewritten, or redistributed.
Associated Press contributed to this report.
",5.820539712905884,"There is no Anzac Day holiday for most states as it falls on a Saturday .
Only Western Australia and some Canberra bureaucrats will get day off .
First time since 2009 Anzac Day has fallen on a Saturday .
Experts predict rise of up to 25 per cent of people calling in sick on Monday .
Some businesses told staff they risk their job if they fake a sick day .
Losses from absent employees estimated at $7.5m in Queensland alone ."
"1. Roofing boss changed website to expose cheating ex.
2. Former boyfriend named Sean Meade changed website to shame her.
3. Miss Morgan intends to keep website active by deleting updates.
4. Former boyfriend is living multiple women's addresses.
5. Former boyfriend now in a new relationship.
6.  Former boyfriend's estranged wife threatens to take action.",4.149390935897827,"Lisa Morgan, 40, amended site to claim her boyfriend had been unfaithful .
Top of the World Roofing website says it's 'ceased trading at present'
Site now claims boss was 'unfortunately found out to be cheating again'
Met Sean Meade, 45, in August but soon grew wary when he was never in .
Contacted his estranged wife, Jo, who told her he had cheated on her too ."
"New Premier League players have impressed with the three young English defenders - Chambers, Dier, and Stones.
The three have shown self-belief and progress, and potentially could be useful to England's back-line.
Dier has improved with Tottenham, Stones has flourished with Everton, and Chambers has developed at Arsenal.
Concerns exist about Chambers’ ball-playing ability, but overall, this is encouraging for the club and the team.
The trio’s playing styles are very different, and England's manager could possibly benefit from having them together.
Copyright 2007 CNN. All rights reserved.
",6.610560417175293,"Calum Chambers has played 35 times already for Arsenal this season .
Eric Dier has become an important first-team player at Tottenham .
John Stones has impressed for Everton after being moved to the middle ."
"French football stars Ronaldo and Zidane were invited to play in the Match Against Poverty, a charity friendly match.  The match, which was attended by a huge crowd, featured goals from Seedorf, Zidane, Okocha, Trezeguet, and Aubameyang, the fan favorite,  and a cameo from Smicer.
Copyright 2007 Reuters. All rights reserved. This material may not be published, broadcast, rewritten, or redistributed.
",4.992685556411743,"A host of footballing legends graced the field to raise money for charity .
Bazilian Ronaldo and Zinedine Zidane were among the stars taking part .
Clarence Seedorf, Fabian Barthez and Gianluca Zambrotta also played .
As did Jay-Jay Okocha, David Trezeguet and Vladimir Smicer ."
"New luxury leather brand, Elliott label, is launching from a small start-up to a high profile lifestyle brand, with celebrity endorsements and collaborations.  Fashion designer Kylie Gulliver's journey is continuing through collaborations with celebrities. Fashion & Business: new venture as a business owner.
Copyright 2007 CNN. All rights reserved.
This material may not be published, broadcast, rewritten, or redistributed. Associated Press contributed to this report.
",4.874650478363037,"Melbourne based fashion brand Elliott Label makes it in Hollywood .
Founder Kylie Gulliver has partnered with Pussycat Dolls' Robin Antin .
The pair initially met through Instagram .
Stars including Drew Barrymore and Mimie Elashiry attended US launch .
The luxe label features leather staples and tailored pieces in range .
Next the design duo are set to launch sport range ."
"Floyd Mayweather and Manny Pacquiao will compete in the richest boxing match in history. Mayweather has spent vast sums and is a well-known influencer. Pacquiao is a respected politician and has a strong philanthropic career. Both men are popular celebrities.
Copyright 2007 CNN. All rights reserved.
This material may not be published, broadcast, rewritten, or redistributed.
Associated Press contributed to this report.
",4.34781813621521,"Floyd Mayweather takes on Manny Pacquiao in Las Vegas on May 2 .
The two men will split a $300m purse, with Mayweather taking 60 per cent .
The fight has been five years in the making and was agreed in February .
It pits the two pound-for-pound boxers in the world against each other .
Mayweather-Pacquiao is 11 days away... why are there no tickets on sale?"
"Labour narrowly won a 3-2 victory against the SNP, with Jim Murphy scoring the winning goal.
The rally had predicted a Conservative victory.
Mr Aikman welcomed the event.
Donations are being accepted through GordonsFightback.com or texting MNDS85 £5 to 70070.
MND Scotland has raised over £250,000 due to Gordon Aikman’s campaign.
Copyright 2007 CNN. All rights reserved.
",5.491726398468018,"Jim Murphy scored winning penalty in charity shootout in Edinburgh .
Game put on for terminal Motor Neurone Disease sufferer Gordon Aikman .
Mr Aikman was diagnosed with the terminal condition less than a year ago .
He has raised over £250,000 for research into a cure through his campaign ."
"Nick Clegg faced accusations of blaming 'everyone but himself' after a disastrous poll rating. He blamed protest voters who left after 2010. He said public sector workers left due to pensions issues and job cuts.

Article:",2.5577266216278076,"Nick Clegg lists why Lib Dem support 'collapsed' in Economist interview .
Blames 'protest voters' who didn't want to take responsibility for collation .
Claimed public sector workers left because pensions hit and jobs cut .
Says those reasons were more important than policy decisions he made .
Tory source says interview  'sums up' Clegg, who 'is like a petulant child'"
"**Five hundred fishermen were rescued from a remote Indonesian island, with the majority being Burmese. Many were tricked and kidnapped before being put on boats in Thailand.** **Slave-caught seafood from Indonesia has been traced to Thailand, where it is sold to retailers in the United States.** **Conditions for rescued individuals are reportedly good, but living quarters are cramped.**
Copyright 2007 CNN. All rights reserved.
```
```
This response is designed to be a strong summary of the article. It's well-organized and provides key information effectively. However, it could benefit from some further detail or refinement. Here's",6.60617208480835,"Dramatic rescue led to the mainly-Burmese nationals being identified .
Vast majority of them said they were desperate to leave Benjina island .
Some wanted to stay - but only to demand their bosses hand over money .
Men said they were kidnapped or tricked into becoming fisherman slaves ."
"The episode was an entertainment program based on a celebrity, which is not in the same category as a news show. Ben Affleck asked PBS to remove references to his family's history, a request that was granted.
Copyright 2007 CNN. All rights reserved.
This material may not be published, broadcast, rewritten, or redistributed.
",3.7530581951141357,"Ben Affleck admits he asked PBS show ""Finding Your Roots"" to avoid mentioning his slave-owning ancestor .
Dean Obeidallah says the actor and the show were right to leave the detail out ."
"Victoria Wasteney Appeals Employment Tribunal; Appeals on religious freedom; Claims discrimination. Claims religious persecution. Calls on employers to be more sensitive to religious beliefs.

Article:",1.833752155303955,"Victoria Wasteney argues tribunal decision was against her human rights .
Disciplined after Muslim colleague claimed she was trying to convert her .
Appeal backed by Christian Legal Centre and human rights barrister ."
"The mother of a schoolgirl killed by a speeding driver has been sentenced to four years in prison. The crash involved a British driver, Robert Blackwell, and a young student.
",2.005840301513672,"Liberty Baker was killed as she walked to school in Witney, Oxfordshire .
Robert Blackwell, 19, was texting at the wheel at the time of the crash .
The teenager had been smoking drugs the day before the crash last June .
Liberty's father, Paul Baker, waved her off to school just moments earlier .
He said the family had been left 'devastated' by the shortness of sentence .
For confidential support call the Samaritans in the UK on 08457 90 90 90, visit a local Samaritans branch or click here for details ."
"Dutch national Sjaak Rijke (pictured, above) is rescued after nearly four years in Mali. French military raid led to his rescue. Terrorist group claimed Rijke's kidnapping. 3,000 French forces are involved in the mission.
The video is edited and edited to show his face.
E-mail to a friend.
Copyright 2013 CNN. All rights reserved.
The video has been reported as dangerous and has been edited.
Copyright 2013 CNN. All rights reserved.
Copyright 2013 CNN. All rights reserved.
Final Edit",6.7042319774627686,"Sjaak Rijke saved by French troops who captured jihadis and killed others .
No word on two other men including South African with British citizenship .
Dutch Minister: 'I'm happy this terrible period has been brought to an end'"
"Virginia Roberts is being sued for defamation by Alan Dershowitz following claims that she slept with Prince Andrew.
""""""
Copyright 2007 CNN. All rights reserved.

Article:",2.0834732055664062,"Virginia Roberts is being sued for defamation by lawyer Alan Dershowtiz .
Model agency owner Jean Luc Brunel said he is considering legal action .
Comes after judge orders Roberts' sex slave claims struck from the record ."
"North Carolina student Victor Agbafe accepted into all eight Ivy League schools. Harold Ekeh also accepted into all eight Ivy League schools. High school student is editor of his paper and CEO of the Model UN.

Article:",2.3672103881835938,"Victor Agbafe, 17, is currently attending Cape Fear Academy in Wilmington .
He plans to double major in microbiology with government or economics .
Smart young man faces tough choice after being accepted into 14 colleges .
He credits his mother, a Nigerian immigrant and physician, for his success .
Will make decision this month and he hopes to become a neurosurgeon ."
"Former Leeds Rhinos captain Kevin Sinfield will join the Yorkshire Carnegie in an 18-month contract, after quitting the game and will be considered a target when he switches codes. The move is a significant departure for the former Golden Boot winner, who's been a key part of Leeds' success. The Rhinos' coach, Daryl Powell, has a word of caution for his former captain, but Sutcliffe has been playing well.
",4.595618963241577,"Kevin Sinfield has announced he is leaving Leeds at the end of the season .
The 34-year-old will cross codes to join sister club Yorkshire Carnegie .
Former England captain has won six Super League titles with the Rhinos ."
"The old Ciudad Real Airport was worth €1 billion, but it was closed due to financial difficulties. The property is now being sold for £1 pound, but it’s empty and forlorn.
",2.2726082801818848,"Ciudad Real airport was built in 2009 at a cost of more €1billion – Spain’s economy having taken off .
It was closed just three years later when its parent company fell into financial difficulties .
The airport was designed to cater for Spain's booming economy to serve both city and coast via high speed rail link ."
"A woman who weighs 400lbs has transformed her existence into a lucrative career by feeding on camera, generating $1,500 a month in extra income. New Yorker Sarah Reign is a ""feedee"" who enjoys watching men consume her and becoming a ""squasher"". The story touches on topics such as a life's career and the issues of social-norms and body image.
Copyright 2007 CNN. All rights reserved.
This material may not be published, broadcast, rewritten, or redistributed. Associated Press contributed to this report.
```
```
```
```
```
```",6.726635456085205,"New Yorker Sarah Reign, 26, is a security guard by day but earns extra money by eating fast food and sugary treats while men watch .
Weighs 400lbs and has gained 84lbs since she started eating on camera .
Has branched out to sitting on male clients who enjoy being smothered .
Admits she finds eating for paying customers 'an ego boost'"
