response,wall_time,answer
"The United States is failing its partners. If you want to understand one of the reasons that terrorism has been allowed to spread, it is that the majority of our partners do not have credible and capable special operations forces to respond to and defeat the current threat -- and we're not doing enough to address the problem. The trouble is that little of our foreign military financing -- including the recent Counterterrorism Partnership Funds -- goes toward this vital facet in our efforts to counter extremism. As a result, violent extremists are making troubling gains. It's not because we don't recognize the problem -- nor that we don't talk the talk.",4.860804796218872,"Meaghan Keeler-Pettigrew, Stuart Bradin: U.S. must rethink special forces .
United States is spreading foreign military assistance too thin, they say ."
"New:  French Foreign Minister Bernard Kouchner has stated that France had to prepare for the possibility of war with Iran. Was a surprise appointment to Nicolas Sarkozy's conservative government. Also the first French Foreign Minister to visit Iraq since 1988. Founder of Medicins Sans Frontiers, also French student leader in May 1968.

Article:",2.8903684616088867,"ISIS snatched dozens of girls after storming the town of Sinjar last August .
Taken to warehouse where they were lined up and hand picked by fighters .
Survivor says she shakes with fear when she sees 'someone with a beard'"
"The British Pound (GBP) is currently trading at 1.75 GBP/USD.
The British Pound (GBP) is trading at 1.70 GBP/USD.
The British Pound (GBP) is currently trading at 1.65 GBP/USD.
The British Pound (GBP) is currently trading at 1.60 GBP/USD.
The British Pound (GBP) is currently trading at 1.55 GBP/USD.
The British Pound (GBP) is currently trading at 1.50 GBP/USD.
The British Pound (GBP) is currently trading",4.718281984329224,"Caroline Wozniacki took to Twitter to congratulate golfer Jordan Spieth .
Spieth won the first major of his career at the Masters in Augusta .
But fans were quick to question Wozniacki's motives following his win .
Many asked whether it was a dig at former fiancee Rory McIlroy .
CLICK HERE for more news and reaction to Masters 2015 ."
"The UK government is reportedly considering a ""deal"" with Iran over its nuclear program, with potential ramifications for the region and global security.
UK Government is reportedly considering a ""deal"" with Iran over its nuclear program, with potential ramifications for the region and global security.
UK government is reportedly considering a ""deal"" with Iran over its nuclear program, with potential ramifications for the region and global security.
The UK government is reportedly considering a ""deal"" with Iran over its nuclear program, with potential ramifications for the region and global security.
The UK government is reportedly considering a ""deal"" with Iran over its nuclear program, with",4.640768051147461,"Police worried about teen girl who has been missing since Friday afternoon .
Sally Gordon-Smith, 14, was last seen leaving her school near Melbourne .
Police confirmed she was still missing early on Saturday morning .
An image of Ms Gordon-Smith released in the hopes of finding her quickly ."
"*   Harry Potter star Daniel Radcliffe is reportedly giving a generous amount of cash to the US government to help in the war against Iran.
*   The money is supposed to be given to a special account for the US government.
*   However, the source says the money is not intended to be used for the war.
*   The source mentions that the money was given by Harry Potter to his mother and is now gone.
*   The source says that the money is intended for the US government.

Article:",4.075718402862549,"How To Be A Young Billionaire airs tonight on Channel 4 .
Documentary features Robyn Exton, who's launching a lesbian dating app .
Tech entrepreneur Josh Buckley attempts to save his shrinking fortune ."
"The US Department of Defense has announced a major push to prepare for potential conflict with Iran over nuclear program.
The Department of Defense has announced that they are preparing to launch a new nuclear-armed missile test, with a target date of December 4, 2023.
The US Department of Defense has also announced that they have been investigating the safety of the weapons system and the nuclear materials used in the test.
The US Department of Defense has also stated that the test will be conducted in a secure, nuclear-safe environment with minimal risk of collateral damage.
The US Department of Defense has released an executive summary of",4.827682256698608,"Bronze buckle and whistle from AD 600 found in Cape Espenberg .
But bronze-working had not been developed at this time in Alaska .
Scientists believe artefacts were created in China, Korea or Yakutia .
Site may have been home to 'Birnirk' culture, whose people travelled on both sides of the Bering Strait ."
"News:
* BRITISH TELECHARGER DEALER: Harry Potter Star Daniel Radcliffe gets £20M fortune as he turns 18 on Monday.
* Harry Potter Star: Daniel Radcliffe, the popular actor, gains access to a fortune as he turns 18 on Monday.
* Harry Potter and the Order of the Phoenix: Harry Potter star Daniel Radcliffe is seen as a ""kid star"" and gaining access to a fortune.
* Harry Potter and the Order of the Phoenix: Harry Potter actor Daniel Radcliffe is seen as a ""kid star"" and gaining access to a fortune.
* Harry Potter and the Order",4.679872274398804,"Sportsmail have teamed up with Golfbidder for the giveaway .
The exclusive bundle includes a Callaway XR Driver, Callaway XR 3 Wood, Callaway XR Hybrid and a set of Callaway XR Irons .
A dozen Callaway Chrome Soft golf balls is also included .
CLICK HERE TO ENTER THE COMPETITION ."
"New: French Foreign Minister Bernard Kouchner has announced that France has to prepare for the possibility of war with Iran. The news is that a surprise appointment to Nicolas Sarkozy's conservative government has been announced.
Also, the first French Foreign Minister to visit Iraq since 1988 has been announced.
The founder of Medicins Sans Frontiers, also French student leader in May 1968, is also mentioned.

Article:",3.33310866355896,"Postman Adam Prowse danced with customer Nichola Sullings .
Pair boogied to Michael Jackson’s 'Don't Stop 'Til You Get Enough'
Adam has since received much admiration from female viewers .
Royal Mail said: ‘It is a pleasure to have him working for us’"
"*   England has announced a deal with Australia for all-rounder James Faulkner to replace Peter Siddle, who will play in the Red Rose's first four LV= County Championship matches before joining the Australia squad. Faulkner was named man of the match as his country beat New Zealand to win the World Cup last month, taking three for 36 to help bowl the Black Caps out for 183 in a seven-wicket victory. Australia World Cup winner James Faulkner has signed a deal to join Lancashire for the bulk of this summer. He said 'Lancashire is a huge county with a fine history in the game and I am",4.892452716827393,"James Faulkner joins Lancashire as their overseas player for the summer .
Australian was named man of the match during World Cup final win .
He will join up with county side after Indian Premier League commitments ."
"A French journalist, a flight crew, and a Belgian military officer were arrested in Chad on suspicion of assisting in the trafficking of children.

Article:",1.1905760765075684,"Eight guards at Nauru detention centre have been suspended .
They posted 'anti-Islamic' messages on social media and were pictured with Pauline Hanson at a recent Reclaim Australia rally .
The men contravened a policy that they display 'cultural sensitivity'"
"NEW: French Foreign Minister Bernard Kouchner has announced that France must prepare for the possibility of war with Iran. Was a surprise appointment to Nicholas Sarkozy's conservative government. Also the first French Foreign Minister to visit Iraq since 1988. Founder of Medicins Sans Frontiers, also French student leader in May 1968.

Article:",2.756326675415039,"Children drink 'excessive' amounts of energy drinks, teachers' union claim .
Drinks like Red Bull, Monster and Relentless are causing 'hyperactivity'
NASUWT likened caffeinated refreshments to 'readily available legal highs'
Of teachers surveyed 13% cited energy drinks as cause of bad behaviour ."
"The auction for the sale of the old, unused, musical instruments, stage costumes and commemorative plaques from the late singer Davy Jones is expected to be a massive success. The auction will feature a wide range of items, from guitars, stage costumes, record awards, and special memorabilia. Jones, who is known for his work with The Monkees, is expected to sell off the entire collection, including the guitar, the plaque commemorating The Monkees, the Carvin Acoustic Electric guitar, and the old records. The auction will be held at the Hard Rock Cafe in New York City. Jones, who was born in Manchester, England,",4.689279556274414,"Items belonging to Davy Jones are to go on sale at an auction in New York .
British-born Jones best known for being member of the band The Monkees .
Memorabilia includes guitars, stage costumes and commemorative plaques .
Jones, who became a teen idol in the 1960s, died in 2012 at the age of 66 ."
Article:,0.09908151626586914,"Mitchell is best know for her hits ""Big Yellow Taxi"" and ""Free Man in Paris""
Paramedics came to her Los Angeles home on Tuesday afternoon ."
"The French Foreign Minister, Bernard Kouchner, has confirmed that France must prepare for the possibility of war with Iran, stating that a surprise appointment to the Conservative government is imminent.
Reuters
News agency, Reuters, provides a detailed account of the discovery of the camel skeleton in a Austrian cellar in a country where cows dominate the rural landscape.
Reuters
The British Broadcasting Corporation (BBC) hosts a live interview with Tony Snow, the former UN Secretary General, about the discovery of the camel skeleton.
BBC News
BBC News reports on the discovery of the camel skeleton in a Austrian cellar, which is located in a country where cows",4.708829879760742,"Scientists say camel was left in Tulln after the 1683 siege of Vienna .
It would have shocked residents as camels were an alien species .
'They didn't know what to feed it or whether one could eat it,' study said .
Ottoman army used camels for transportation and as riding animals ."
"French Foreign Minister Bernard Kouchner has made a surprise appointment to Nicolas Sarkozy's conservative government. He is reportedly to be replaced by Dana Perino, the White House press secretary. The appointment was announced Friday. Kouchner has a reputation for challenging convention and authority. He has been a vocal critic of the US-led intervention in Iraq and has expressed his disapproval of the US's actions in Darfur. While Kouchner has been a vocal critic of the US policy, he has often been seen to be a cautious and perhaps even controversial figure. There is speculation about his future career and political views, particularly regarding the",4.954237461090088,"German photographer Dieter Klein travelled the world to find vintage cars left to crumble in leafy forests and fields .
Came across range of graveyards hosting all sorts of vehicles, including Jaguar XK120 worth £82,000 if restored .
Dieter, 57, from Cologne, first came across a Citroen truck dumped in a bush six years ago and became hooked ."
"New study finds potential connection between belief in God and a strong social hierarchy. Scientists suggest that religious beliefs can help people cope in inhospitable habitats. A study found that societies with less access to food and water are more likely to believe in all-powerful deities. People carry bags of popcorn through a Christian cemetery in Lima, Peru. The UK is one of the least religious places in the world, according to a new survey. There are 65 countries in the world with less than 30 per cent of the population being religious. The UK ranks sixth from last, with only 30 per cent of people calling themselves religious",4.740758180618286,"Study was conducted by National Evolutionary Synthesis Centre, Durham .
It suggests that societies with less access to food and water are more likely to believe in all-powerful, moralistic deities .
Research also uncovered link between a belief in high gods who enforce a moral code and  a strong social hierarchy ."
"In a highly publicized news report, a British man was found dead in Gibraltar, likely killed by his own husband. The man was found with a head wound and a single gunshot wound to the head. The circumstances of the death are currently unclear, but it is believed to have been related to the husband's alleged aggressive behavior and a previous relationship. The official investigation is still ongoing. The police stated that the local authorities are concerned about the safety of the family, particularly given the potential for the husband to have been involved in a violent crime. The man is described as being in his late 40s, with a severe limp and",4.7108964920043945,"Spanish woman allegedly stabbed British partner and two children .
The family were found dead in a flat in Gibraltar earlier this week .
Anarda De La Caridad Perez Friman 'suffered from post-natal depression'
British man identified as John Joseph Shannon, 31, from Liverpool ."
"The author's first article was published in the New York Times, detailing the tragic death of Dr. Fredric Brandt, a renowned cosmetic surgeon, who died of a suicide by hanging at his home in Miami. The article highlights the significant contributions of the deceased surgeon and the impact of his death on the field of cosmetic surgery and the lives of patients. The article also discusses the difficult circumstances surrounding Dr Brandt's death, including his mental health struggles, the personal tragedy of his death, and the impact of his actions on the industry. The article also mentions the involvement of various individuals, including the family of the deceased, the deceased'",4.7995851039886475,"Cosmetic dermatologist to the stars Fredric Brandt was found dead at his Coconut Grove home in Miami on Sunday, aged 65 .
Joy Behar tweeted: 'Dr Brandt was one of the sweetest, nicest, most generous people I have had the good fortune to meet & work with. He will be sorely missed'
Kelly Ripa, posted: 'My heart is breaking for the loss of Dr. Fredric Brandt. My friend. You will be missed forever and in my heart even longer'
Colleague Dr Robert Anolik, who worked with Brandt at his clinic, posted a moving tribute on Monday saying he had lost a 'close friend'
The City of Miami Police Department confirmed that Dr Brandt's death on Sunday was a suicide by hanging .
Brandt was said to have been 'devastated' over rumors comparing him to a character on the show, Unbreakable Kimmy Schmidt ."
"The Australian government has announced that no public holiday will be triggered on Anzac Day, citing the long-standing agreement to provide uniformity of public holidays across the nation. The agreement was drawn from a period of 50 years in the past, when the country is divided into states with different laws. In the past, the country was divided into separate holidays for different periods. The agreement was designed to ensure a consistent and uniform standard of public holidays across the nation, making Anzac Day the exception for when it falls on a Monday. The government emphasized that the agreement was not intended to create new holidays or to add to existing ones, but",4.835592031478882,"There is no Anzac Day holiday for most states as it falls on a Saturday .
Only Western Australia and some Canberra bureaucrats will get day off .
First time since 2009 Anzac Day has fallen on a Saturday .
Experts predict rise of up to 25 per cent of people calling in sick on Monday .
Some businesses told staff they risk their job if they fake a sick day .
Losses from absent employees estimated at $7.5m in Queensland alone ."
"French Foreign Minister Bernard Kouchner has stated that France has had to prepare for the possibility of war with Iran. He stated that a surprise appointment to Nicolas Sarkozy's conservative government had been made. He also emphasized the need to prepare for the possibility of war against Iran. Kouchner's statement was made by French Foreign Minister Bernard Kouchner, who has a reputation for challenging convention and authority. He also mentioned the possibility of a potential war against Iran. Kouchner's statement was made by French Foreign Minister Bernard Kouchner, who has a reputation for challenging convention and authority. He also mentioned the possibility of",4.737853527069092,"Lisa Morgan, 40, amended site to claim her boyfriend had been unfaithful .
Top of the World Roofing website says it's 'ceased trading at present'
Site now claims boss was 'unfortunately found out to be cheating again'
Met Sean Meade, 45, in August but soon grew wary when he was never in .
Contacted his estranged wife, Jo, who told her he had cheated on her too ."
"The new British Football Association (BFA) has announced the decision to remove the rights of the BBC Sports and Money Transfer service, which was intended to provide financial support to local sports organizations. The decision was made after a series of investigations, including clashes between the BBC and a major financial institution, and a report from a former employee. The BFA has stated that the service was intended to provide financial assistance to local sports organizations, including schools, hospitals, and local government. The BFA stated that the decision was made after a series of investigations, including clashes between the BBC and a major financial institution, and a report from a former employee",4.720970869064331,"Calum Chambers has played 35 times already for Arsenal this season .
Eric Dier has become an important first-team player at Tottenham .
John Stones has impressed for Everton after being moved to the middle ."
"The 12th annual Match Against Poverty matches are in full swing. The stars of the competition are expected to be in action. The match is a tradition of the French football club, and its fans are passionate. Both Ronaldo and Zidane have been seen playing in the match, and their presence is expected to make a big impact on the league standings. The match is a celebration of the best sporting talent in the world.

Article:",3.3649120330810547,"A host of footballing legends graced the field to raise money for charity .
Bazilian Ronaldo and Zinedine Zidane were among the stars taking part .
Clarence Seedorf, Fabian Barthez and Gianluca Zambrotta also played .
As did Jay-Jay Okocha, David Trezeguet and Vladimir Smicer ."
"New:  Chadian president wants journalists, flight crew released. Red Cross, UNICEF, UNHCR interview children that charity tried to fly out of Chad. Many are not from Sudan and have families. Agencies say. Six members of Zoe's Ark, 11 others under arrest in Chad.

Article:",2.3861424922943115,"Melbourne based fashion brand Elliott Label makes it in Hollywood .
Founder Kylie Gulliver has partnered with Pussycat Dolls' Robin Antin .
The pair initially met through Instagram .
Stars including Drew Barrymore and Mimie Elashiry attended US launch .
The luxe label features leather staples and tailored pieces in range .
Next the design duo are set to launch sport range ."
"In the most recent announcement, Harry Potter actor Daniel Radcliffe is 18 and has accepted a position as a journalist at the United States Bureau of Expands in the Pentagon. Harry Potter is a young wizard with a family and is very passionate about his studies. He is looking for a change in his life and wants to be a journalist. He is having an amazing time learning about the world through the Harry Potter books and the TV show. He has a strong relationship with his family and has made a lot of friends. Harry Potter has been working on his career. He is looking for a new position in the news. He has a good",4.714953422546387,"Floyd Mayweather takes on Manny Pacquiao in Las Vegas on May 2 .
The two men will split a $300m purse, with Mayweather taking 60 per cent .
The fight has been five years in the making and was agreed in February .
It pits the two pound-for-pound boxers in the world against each other .
Mayweather-Pacquiao is 11 days away... why are there no tickets on sale?"
New: A petition has been signed by over 300 people who have expressed concern about the potential for the UK to become a nuclear power. This petition was signed by around 300 people who have expressed concerns about the impact of nuclear power on the UK's energy future. The petition was signed by around 300 people who have expressed concerns about the potential impact of nuclear power on the UK's energy future. The petition was signed by around 300 people who have expressed concerns about the potential impact of nuclear power on the UK's energy future. The petition was signed by around 30,4.687745571136475,"Jim Murphy scored winning penalty in charity shootout in Edinburgh .
Game put on for terminal Motor Neurone Disease sufferer Gordon Aikman .
Mr Aikman was diagnosed with the terminal condition less than a year ago .
He has raised over £250,000 for research into a cure through his campaign ."
"This article reports on a series of events in a UK-based charity, the Lib Dem leader, who is facing accusations of blaming 'everyone but himself' after making numerous excuses for the party's disastrous poll ratings. In an interview, the Lib Dem leader, Nick Clegg, stated that he has been accused of blaming 'everyone but himself' after making a series of excuses for the party's disastrous poll ratings. In an interview, the Lib Dem leader stated that he has been accused of blaming 'everyone but himself' after making a series of excuses for the party's disastrous poll ratings. The article also mentions that some of the",4.8004302978515625,"Nick Clegg lists why Lib Dem support 'collapsed' in Economist interview .
Blames 'protest voters' who didn't want to take responsibility for collation .
Claimed public sector workers left because pensions hit and jobs cut .
Says those reasons were more important than policy decisions he made .
Tory source says interview  'sums up' Clegg, who 'is like a petulant child'"
,0.06456828117370605,"Dramatic rescue led to the mainly-Burmese nationals being identified .
Vast majority of them said they were desperate to leave Benjina island .
Some wanted to stay - but only to demand their bosses hand over money .
Men said they were kidnapped or tricked into becoming fisherman slaves ."
"New: French Foreign Minister Bernard Kouchner has made a surprising statement about the potential for conflict with Iran following the nuclear program. While Kouchner is not expected to be a soft-soaper on the diplomatic scene, his past actions and words have put him in a difficult position. Kouchner has been accused of influencing the decision to pursue nuclear weapons, and his public statements have been criticized for their potential to sow discord and undermine trust. His comments have been interpreted by some as a sign of growing hostility towards the United States. Kouchner's statements have also been seen as a challenge to the United States' ability to",4.795285940170288,"Ben Affleck admits he asked PBS show ""Finding Your Roots"" to avoid mentioning his slave-owning ancestor .
Dean Obeidallah says the actor and the show were right to leave the detail out ."
"French Foreign Minister Bernard Kouchner has been appointed as the new Foreign Minister, replacing the deceased Pierre de Coufax. Kouchner, who has been politically active in the media, has stated that he has no plans to be a soft-soaper on diplomatic matters and has a strong commitment to human rights. He is confident that France will be able to win the upcoming European summit, but has stated that the summit will be a ""key diplomatic meeting"" for France. Kouchner also mentioned his interest in the upcoming US-led operation in the Middle East, citing concerns about the possibility of a nuclear strike and the potential for a",4.720942258834839,"Victoria Wasteney argues tribunal decision was against her human rights .
Disciplined after Muslim colleague claimed she was trying to convert her .
Appeal backed by Christian Legal Centre and human rights barrister ."
"News:  New Ruling on Kid Star Goes Off the Rails
NEW:  French Foreign Minister Bernard Kouchner's comments on Iran's nuclear program, which he termed ""unacceptable,"" have been met with considerable controversy. The French foreign minister has today issued a statement expressing his strong disapproval of Iran's nuclear program and his stance on the US involvement in the Middle East. In his statement, Kouchner asserted that Iran's nuclear program is ""unacceptable"" and that he has no plans to support the US involvement in the Middle East. He also urged the US to strengthen its role in the region, emphasizing that",4.816716194152832,"Liberty Baker was killed as she walked to school in Witney, Oxfordshire .
Robert Blackwell, 19, was texting at the wheel at the time of the crash .
The teenager had been smoking drugs the day before the crash last June .
Liberty's father, Paul Baker, waved her off to school just moments earlier .
He said the family had been left 'devastated' by the shortness of sentence .
For confidential support call the Samaritans in the UK on 08457 90 90 90, visit a local Samaritans branch or click here for details ."
