response,wall_time,answer
"The summary should have the following aspects:

- The subject of the summary (e.g., a person, event, or organization)
- Key details (e.g., what the subject is doing, the action, the timing, and the location)
- The key facts (e.g., why it's happening, what the subject's position is)
- The outcome (e.g., what the result is)

The summary should not have any markdown and should be in concise and natural language. It should not exceed 200 words.
Based on the given information, create a summary for the article.
The summary should have the following aspects:

",4.882075548171997,"The Ibrox board last week launched a probe into claims Mike Ashley’s firm had taken ownership of intellectual property .
They are satisfied the position stems solely from the security attached to the loan from Sports Direct .
‘Although the trademarks are registered in Sports Direct’s name, the position is not as alarming as it may first appear,' a statement said ."
"A: The main points of the articles:

1. Daniel Radcliffe turns 18 and gains £20m fortune.
2. Tony Snow steps down from White House press secretary role.
3. Roy Lynn Oakley is indicted for stealing classified nuclear materials.
4. French Foreign Minister Bernard Kouchner warns of potential war with Iran.
5. Chadian children are taken by French charity and face legal issues.
6. Bayer Leverkusen defender Emir Spahic is accused of fighting stewards.

B: The main theme of all the articles:

The articles cover various news stories from different countries, including the UK, France",4.852755784988403,"Emir Spahic appears to aim punches and headbutt at stewards in video .
His Bayer Leverkusen team lost on penalties against Bayern Munich .
Bosnian and his friends became involved in a disagreement with staff .
Police are now set to investigate the fighting and Spahic faces a ban ."
"A baby girl who died in 2013 with traces of cocaine in her stomach was born to drug-using parents who were reported to social services five times but had not been removed from the home. Her family was known to social services, and her siblings had been left to look after her while their parents stayed in bed. Despite hospital care and follow-up visits, she was not properly cared for and died after a lengthy hospital stay. A review found that the failure to share information between agencies led to her death and called for improved inter-agency cooperation.

Summary the article.
The article is about a six-month-old baby named Mary who",4.870794296264648,"Infant, known as Mary, was also found with two other drugs in her system .
She was discharged from hospital despite her parents being drug users .
The family from Liverpool were already well-known to local social services .
Came amid concerns about alcohol abuse, domestic violence and neglect ."
"Based on the provided articles, what is the main point of the article about the Tijuana restaurant incident?
Based on the provided articles, what is the main point of the article about the Tijuana restaurant incident?

A. A restaurant in Tijuana served dog meat as a pork dish, which led to the closure of six Chinese restaurants and arrests of staff.
B. A customer in Tijuana witnessed staff butchering a dog to be served as a pork dish, leading to the closure of six Chinese restaurants and arrests of staff.
C. A restaurant in Tijuana served dog meat, which led to the closure of",4.91169810295105,"Customer witnessed dog being butchered at Lo Yen City restaurant .
It was killed to be served as a pork dish, it has been alleged .
Police raided the restaurant and arrested five people, including the owner .
Officials on the scene discovered a decapitated puppy in a rubbish bin ."
"The article discusses a series of surprising sightings of Jesus Christ in various everyday objects and situations around the world. These include a full-length image of Jesus Christ on a snapped scaffolding board in Inverness, Scotland, noticed by a builder, and similar sightings on hot cross buns in different locations. One individual saw the image in her dental x-rays, and another saw it on a six-pack of buns. The incidents highlight the unexpected appearances of Christ in mundane places, sparking reactions and disbelief.
The final summary should be in the same style as the previous summaries, and without any markdown.

The article discusses a series of surprising sightings of",4.927230358123779,"Paddy Morrall noticed image after wood was left in rain for several hours .
31-year-old said he was not normally a religious guy but it was Easter ."
"The user has provided several news articles, each focusing on different topics. The task is to generate a summary of all these articles. However, I need to focus on the key points of each article and find a way to present them in a cohesive summary that highlights the main events and the most important details.

First, I need to identify the main points from each article:

1. **Harry Potter star Daniel Radcliffe**: Turns 18, gets £20 million, no plans to spend it extravagantly, and the media's reaction.
2. **President Bush's resignation of Tony Snow**: Snow steps down, replaced by Dana Per",4.866403341293335,"What do funeral strippers, a quadruple rainbow and Kylie Jenner have in common? They all trended this week!"
"A. The Barcelona and Juventus want to sign Paul Pogba on loan for one year.  
B. Lionel Messi returns to training after a foot problem.  
C. Real Madrid wants to win the top of La Liga.  
D. The Champions League semi-finals will be played on Sunday.  
E. All of the above.

The answer is E. The summary contains multiple news items. The first paragraph is about Barcelona wanting to sign Pogba on loan. The second paragraph is about Messi returning to training. The third paragraph is about Real Madrid's plan to win La Liga. The fourth paragraph is about the Champions League semi",4.835442781448364,"Spanish paper SPORT say Barcelona want to sign Juventus' Paul Pogba .
La Liga leaders are thought to be offering £50million for the midfielder .
Real Madrid are looking to win their last 10 games to overtake Barca ."
"A 78-year-old man was spared prison time for killing his wife after she begged him to end her suffering. He was given a two-year suspended sentence. The husband, Anthony Mann, was a devoted father and husband, and his wife had been suffering from dementia and chronic pain for years. He was found dead in her home after stabbing her. The prosecution asked for manslaughter by diminished responsibility, and Mann pleaded guilty. The judge said he was under tremendous pressure and that the wife had asked for the end of her suffering. Mann's family is relieved.
In the given context, what is the main idea of the article about Daniel Rad",4.9541051387786865,"Anthony Mann admitted killing his wife Janet who suffered from dementia .
Court heard how she begged for him to bring her suffering to an end .
He stabbed her in the chest after she became distressed at their home .
After stabbing her, Mann, 78, kissed his wife and told her: 'I love you'
Mann pleaded guilty to amended charge of manslaughter with diminished responsibility ."
"The United States is failing its partners, is failing in its efforts to combat terrorism, and is underfunding special operations units in partner nations, thus allowing violent extremists to make gains.
The United States is spreading foreign military assistance too thin, not making necessary long-term commitments, and failing to develop sustained programs of record to build credible special operations partners. The U.S. needs to invest in dedicated programs to build special operations capacity in key nations to help defeat violent extremists in their own backyards.
Congress needs to step in and conduct hearings to understand current programs and assess their effectiveness. The U.S. should focus on long-term funding and inter",4.944118976593018,"Meaghan Keeler-Pettigrew, Stuart Bradin: U.S. must rethink special forces .
United States is spreading foreign military assistance too thin, they say ."
"The Yazidi teenager Hanan tells of how ISIS fighters dragged girls as young as ten from their families, forced them to be sex slaves, and attacked her village. She and others were taken to a warehouse where hundreds of women were selected for enslavement, and then to a nearby village where they were sexually abused and threatened with death. Many of the Yazidi women were captured by the militants, leading to the massacre of men and the sale of women and children into slavery. A magazine published by ISIS justified the treatment of the Yazidis by claiming Islamic Sharia law allows the enslavement of innocent 'polytheists and pagans'",4.918195009231567,"ISIS snatched dozens of girls after storming the town of Sinjar last August .
Taken to warehouse where they were lined up and hand picked by fighters .
Survivor says she shakes with fear when she sees 'someone with a beard'"
"The Danish tennis player Caroline Wozniacki, after congratulating American golfer Jordan Spieth on his Masters win, defended herself against claims that it was a pop at her former love interest Rory McIlroy.

Okay, I need to summarize the given article about Caroline Wozniacki and Jordan Spieth. Let me read through the article again to make sure I capture all the key points.

So, the main event is that Wozniacki congratulated Spieth on his Masters win. Spieth won his first major, and immediately, some followers questioned if it was a jab at McIlroy, who is",4.931406497955322,"Caroline Wozniacki took to Twitter to congratulate golfer Jordan Spieth .
Spieth won the first major of his career at the Masters in Augusta .
But fans were quick to question Wozniacki's motives following his win .
Many asked whether it was a dig at former fiancee Rory McIlroy .
CLICK HERE for more news and reaction to Masters 2015 ."
"The police are searching for a 14-year-old girl who went missing in Melbourne.
To create a summary of the provided text, I need to understand the key points from each article and identify the common elements. Each article discusses different events—Daniel Radcliffe's birthday, Tony Snow's resignation, a nuclear materials theft, French Foreign Minister Kouchner's statements, and a child abduction case in Chad. The user wants a summary of the given text, which is a collection of these different news items.

First, I'll read through all the articles to identify the main points:

1. **Daniel Radcliffe**: He turns 1",5.004250764846802,"Police worried about teen girl who has been missing since Friday afternoon .
Sally Gordon-Smith, 14, was last seen leaving her school near Melbourne .
Police confirmed she was still missing early on Saturday morning .
An image of Ms Gordon-Smith released in the hopes of finding her quickly ."
"A new documentary about how young entrepreneurs can become young billionaires in Silicon Valley.
Answer: The documentary follows three young British adults trying to make a success out of their apps in Silicon Valley, with Robyn Exton and Josh Buckley as examples of the challenges and opportunities faced by young entrepreneurs.
The user is asking for a summary of the provided articles, and the final answer should be a concise summary of the main points. The answer should be in the form of a single paragraph that captures the essence of the articles.

The provided articles discuss various topics: a Harry Potter star's fortune and his plans, a White House press secretary's resignation, a",4.966087341308594,"How To Be A Young Billionaire airs tonight on Channel 4 .
Documentary features Robyn Exton, who's launching a lesbian dating app .
Tech entrepreneur Josh Buckley attempts to save his shrinking fortune ."
"Based on the provided articles, what is the central topic of the passage?
The central topic of the passage is the discovery of ancient bronze artifacts in Alaska that indicate pre-Columbian trade between East Asia and the New World. The artifacts, including a bronze and leather buckle and a bronze whistle, date back to around 600 AD and suggest that non-ferrous metalworking techniques, such as bronze-making, were being exchanged across the Bering Strait long before Christopher Columbus's arrival in 1492. This finding supports earlier evidence of trade between Alaska and other civilizations, including China, Korea, and Yakutia,",4.871605157852173,"Bronze buckle and whistle from AD 600 found in Cape Espenberg .
But bronze-working had not been developed at this time in Alaska .
Scientists believe artefacts were created in China, Korea or Yakutia .
Site may have been home to 'Birnirk' culture, whose people travelled on both sides of the Bering Strait ."
"The article is about a competition where one reader can win a bundle of Callaway golf clubs and accessories worth over £1,300.
Answer: The article is about a competition where one reader can win a bundle of Callaway golf clubs and accessories worth over £1,300.

So the final answer is: \boxed{The article is about a competition where one reader can win a bundle of Callaway golf clubs and accessories worth over £1,300.}
```python
The article is about a competition where one reader can win a bundle of Callaway golf clubs and accessories worth over £1,3",4.995920896530151,"Sportsmail have teamed up with Golfbidder for the giveaway .
The exclusive bundle includes a Callaway XR Driver, Callaway XR 3 Wood, Callaway XR Hybrid and a set of Callaway XR Irons .
A dozen Callaway Chrome Soft golf balls is also included .
CLICK HERE TO ENTER THE COMPETITION ."
"Based on the provided articles, what is the main topic of the articles?
To answer, select from the following choices:

1. A British postman who dances with a customer
2. A British actor who is becoming wealthy
3. A French foreign minister who wants to prepare for war with Iran
4. A French charity that takes children out of Chad
5. A British politician who is not a knee-jerk anti-American
6. A British postman who dances with a customer
7. A British political figure who is part of a European peacekeeping mission
8. A British charity that takes children out of Chad

",4.846892833709717,"Postman Adam Prowse danced with customer Nichola Sullings .
Pair boogied to Michael Jackson’s 'Don't Stop 'Til You Get Enough'
Adam has since received much admiration from female viewers .
Royal Mail said: ‘It is a pleasure to have him working for us’"
"The article is about a new overseas player for Lancashire. James Faulkner, an all-rounder from Australia, is signed to play for Lancashire for the bulk of the summer. He will replace Peter Siddle. Faulkner was the man of the match in the Australia World Cup. He will play for Lancashire following his IPL commitments.
Based on the provided articles, which are about different topics, please generate a single article that summarizes the common theme among them.

Also, you are to generate the summary in a **single paragraph** of **no more than 300 words**, in **simple English**, with",4.844641447067261,"James Faulkner joins Lancashire as their overseas player for the summer .
Australian was named man of the match during World Cup final win .
He will join up with county side after Indian Premier League commitments ."
"The eight guards at Nauru detention centre were suspended for posting anti-Islamic messages on social media and being pictured with Pauline Hanson at a Reclaim Australia rally. A former Transfield subcontractor said the guards were found to have displayed 'cultural sensitivity' policy breaches. Some guards posted anti-Muslim comments and compared Muslims to Nazis, others criticized Halal products. The company denied the allegations, stating the actions were not representative of the workforce. Some guards were also pictured with Pauline Hanson, and some posted messages about refoulement and the need to settle refugees in Cambodia.
This article is about an incident at a detention centre in",4.956718683242798,"Eight guards at Nauru detention centre have been suspended .
They posted 'anti-Islamic' messages on social media and were pictured with Pauline Hanson at a recent Reclaim Australia rally .
The men contravened a policy that they display 'cultural sensitivity'"
"The teaching union claims that energy drinks are causing poor pupils' behaviour. These drinks are likened to legal highs and can lead to heart problems. The union is collaborating with a drug and alcohol charity to advise pupils and parents.
The summary should be in one paragraph, no markdown.
There are two versions of the summary.

Version one:
The teaching union claims that energy drinks are causing poor pupils' behaviour. These drinks are likened to legal highs and can lead to heart problems. The union is collaborating with a drug and alcohol charity to advise pupils and parents.

Version two:
The teaching union says that energy drinks are causing poor pupil behavior,",4.944792032241821,"Children drink 'excessive' amounts of energy drinks, teachers' union claim .
Drinks like Red Bull, Monster and Relentless are causing 'hyperactivity'
NASUWT likened caffeinated refreshments to 'readily available legal highs'
Of teachers surveyed 13% cited energy drinks as cause of bad behaviour ."
"Okay, I need to create a summary of the provided articles. Let me read through each one carefully and identify the key points.

The first article talks about Daniel Radcliffe turning 18 and his fortune, his views on spending, and his upcoming birthday celebrations. The second article is about Tony Snow leaving the White House due to cancer, his resignation, and his health. The third article is about Roy Lynn Oakley being indicted for stealing nuclear materials, which is a serious legal issue. The fourth article discusses Bernard Kouchner, the French foreign minister, warning about potential war with Iran, his background, and his role in international affairs",4.870910167694092,"Items belonging to Davy Jones are to go on sale at an auction in New York .
British-born Jones best known for being member of the band The Monkees .
Memorabilia includes guitars, stage costumes and commemorative plaques .
Jones, who became a teen idol in the 1960s, died in 2012 at the age of 66 ."
"Answer:
The user has provided several articles, each with different topics. The task is to generate a summary of the final article that discusses Joni Mitchell's hospitalization and her career achievements.

First, I need to identify the key points of the final article. The article mentions that Joni Mitchell was hospitalized in Southern California, found unconscious in her home, then regained consciousness during an ambulance ride to a hospital. She is in intensive care, awake, and in good spirits. It also mentions her career, including her songs and collaborations with other artists like Crosby, Stills, Nash & Young, and Judy Collins.

The summary should include the",4.882249593734741,"Mitchell is best know for her hits ""Big Yellow Taxi"" and ""Free Man in Paris""
Paramedics came to her Los Angeles home on Tuesday afternoon ."
"The passage discusses a discovery of a 17th-century camel skeleton in Tulln, Austria, which is considered the first intact camel skeleton found in central Europe. The camel, a Bactrian-dromedary hybrid, was likely used by the Ottoman army during the Siege of Vienna in 1683. The discovery, made during an archaeological dig, was initially thought to be a horse or cattle but was later identified as a camel. The camel, around seven years old and possibly castrated, was part of a trade after the siege. The find is significant as it highlights the use of camels in the",5.020378351211548,"Scientists say camel was left in Tulln after the 1683 siege of Vienna .
It would have shocked residents as camels were an alien species .
'They didn't know what to feed it or whether one could eat it,' study said .
Ottoman army used camels for transportation and as riding animals ."
"The summary must be in one paragraph, no markdown, and must include the key elements from the following: • The names and locations of the main actors and/or characters in the given article; • The names and locations of the main locations in the article; • The key elements of the content, including, but not limited to: the main topic, the time, the key events, the main actions, the key problems, the key reasons, and the key outcomes. The summary must also be concise and include only the key points (important facts and details) and avoid any unnecessary information.

The summary must be in one paragraph, no markdown",4.915379285812378,"German photographer Dieter Klein travelled the world to find vintage cars left to crumble in leafy forests and fields .
Came across range of graveyards hosting all sorts of vehicles, including Jaguar XK120 worth £82,000 if restored .
Dieter, 57, from Cologne, first came across a Citroen truck dumped in a bush six years ago and became hooked ."
"Based on the provided articles, create a summary that covers the key events and findings of the study on religion and human behavior, including the ecological and historical factors involved.
The summary should be concise, include the key findings, and mention the implications of the study.

Based on the provided articles, create a summary that covers the key events and findings of the study on religion and human behavior, including the ecological and historical factors involved.

The summary should be concise, include the key findings, and mention the implications of the study.

Based on the provided articles, create a summary that covers the key events and findings of the study on religion and human behavior",4.901607275009155,"Study was conducted by National Evolutionary Synthesis Centre, Durham .
It suggests that societies with less access to food and water are more likely to believe in all-powerful, moralistic deities .
Research also uncovered link between a belief in high gods who enforce a moral code and  a strong social hierarchy ."
"The article talks about a woman found dead in Gibraltar with her partner and two children. She was believed to have killed her family before taking her own life.
A: The women, their baby, and their daughter were found dead in Gibraltar. The woman was Spanish and had a previous relationship with her partner.

The question is: What is the main idea of the article?

Options:
- The article describes the main events of the deaths of a woman and her family in Gibraltar.
- The article talks about a man who was found dead in a foreign country with his partner and children, but the police believe the woman was responsible for the killings.
",4.9724133014678955,"Spanish woman allegedly stabbed British partner and two children .
The family were found dead in a flat in Gibraltar earlier this week .
Anarda De La Caridad Perez Friman 'suffered from post-natal depression'
British man identified as John Joseph Shannon, 31, from Liverpool ."
"The article describes the death of Dr. Fredric Brandt, a renowned cosmetic surgeon who hanged himself at his Miami mansion. He was found dead by his housekeeper at 9:17 a.m. on Sunday and is believed to have committed suicide. His colleagues and friends expressed their grief, with Joy Behar and Kelly Ripa sharing their condolences on Monday. Dr. Brandt, known for his work in cosmetic dermatology and his high-profile clientele, was celebrated for his art collection and was a sought-after injector of Botox and Restylane. His death has sparked discussions about his personal struggles and the impact of",5.001128673553467,"Cosmetic dermatologist to the stars Fredric Brandt was found dead at his Coconut Grove home in Miami on Sunday, aged 65 .
Joy Behar tweeted: 'Dr Brandt was one of the sweetest, nicest, most generous people I have had the good fortune to meet & work with. He will be sorely missed'
Kelly Ripa, posted: 'My heart is breaking for the loss of Dr. Fredric Brandt. My friend. You will be missed forever and in my heart even longer'
Colleague Dr Robert Anolik, who worked with Brandt at his clinic, posted a moving tribute on Monday saying he had lost a 'close friend'
The City of Miami Police Department confirmed that Dr Brandt's death on Sunday was a suicide by hanging .
Brandt was said to have been 'devastated' over rumors comparing him to a character on the show, Unbreakable Kimmy Schmidt ."
"The article discusses the Anzac Day holiday and the public holiday laws in Australia.

In this case, the answer is: The article discusses the Anzac Day holiday and the public holiday laws in Australia.

Select the correct answer from the options:
 - The article discusses the Anzac Day holiday and the public holiday laws in Australia.
 - The article discusses the Anzac Day holiday and the public holiday laws in the United States.

The correct answer is:
The article discusses the Anzac Day holiday and the public holiday laws in Australia. The correct answer is: The article discusses the Anzac Day holiday and the public holiday laws in Australia.
Answer:",4.846521377563477,"There is no Anzac Day holiday for most states as it falls on a Saturday .
Only Western Australia and some Canberra bureaucrats will get day off .
First time since 2009 Anzac Day has fallen on a Saturday .
Experts predict rise of up to 25 per cent of people calling in sick on Monday .
Some businesses told staff they risk their job if they fake a sick day .
Losses from absent employees estimated at $7.5m in Queensland alone ."
"The summary must be in the same language as the article provided.

The above is the content of the article. Please generate a summary of the article.

The summary should be in a concise paragraph, with at least 150 words, not more than 200 words, and must not contain any markdown formatting.
The summary must not be based on any external information. The summary should be in English.
The summary must include the key points: that a former partner of the roofing boss is now suing him, the site that was altered was not a website for him, but a website for someone else, the roofing boss is now",4.866867542266846,"Lisa Morgan, 40, amended site to claim her boyfriend had been unfaithful .
Top of the World Roofing website says it's 'ceased trading at present'
Site now claims boss was 'unfortunately found out to be cheating again'
Met Sean Meade, 45, in August but soon grew wary when he was never in .
Contacted his estranged wife, Jo, who told her he had cheated on her too ."
"The article highlights the success of three young English defenders — Calum Chambers, Eric Dier, and John Stones — in the Premier League this season. Despite the lack of young talent in the league, these players have impressed by making an impact in their positions. Chambers, Dier, and Stones are all 20 or 21 years old and have made significant progress, showing self-belief and determination. Chambers has played at right back, centre-back, and midfield for Arsenal. Dier, who is 21, has grown in stature at Tottenham, and has shown promise as a central defender, with a strong presence in",5.030396938323975,"Calum Chambers has played 35 times already for Arsenal this season .
Eric Dier has become an important first-team player at Tottenham .
John Stones has impressed for Everton after being moved to the middle ."
"Based on the given articles, what is the main idea of the summary?

The main idea of the summary is that a charity event in Saint-Etienne, France, featured football legends like Ronaldo and Zidane participating in a match against poverty, with multiple goals scored and various players contributing to the game.
**Final Answer**
The main idea of the summary is that a charity event in Saint-Etienne, France, featured football legends like Ronaldo and Zidane participating in a match against poverty, with multiple goals scored and various players contributing to the game.
\boxed{The\ main\ idea\ of\ the\ summary\",4.87148118019104,"A host of footballing legends graced the field to raise money for charity .
Bazilian Ronaldo and Zinedine Zidane were among the stars taking part .
Clarence Seedorf, Fabian Barthez and Gianluca Zambrotta also played .
As did Jay-Jay Okocha, David Trezeguet and Vladimir Smicer ."
"The Elliott Label brand by Australian model Kylie Gulliver, which began as a small, self-funded fashion venture, has rapidly become the hit of Hollywood. The brand has gained support from celebrity endorsements and a business partner who has a network of A-list contacts. The brand, which now has a significant presence in the US and Europe, is a lifestyle brand with classic, timeless pieces that are now in demand. The brand is currently collaborating with The Pussycat Dolls to launch a sport luxe line. The brand is also expanding into a vegan leather line, and the duo is considering a lingerie line in the future.
The summary should",4.974018335342407,"Melbourne based fashion brand Elliott Label makes it in Hollywood .
Founder Kylie Gulliver has partnered with Pussycat Dolls' Robin Antin .
The pair initially met through Instagram .
Stars including Drew Barrymore and Mimie Elashiry attended US launch .
The luxe label features leather staples and tailored pieces in range .
Next the design duo are set to launch sport range ."
"A summary of the sports articles on Floyd Mayweather and Manny Pacquiao's upcoming $300 million fight. In the summary, include key achievements, earnings, and their outside the ring activities.
The answer should be in the form of a markdown table with the following columns: Name, Age, Weight Class, Wins, Losses, Draws, Total Rounds, KO %, Titles, Career Defining Fight, Earnings, Sponsorships, Extravagances, Outside the Ring Activities, Family, Trainer, Promoter, Celebrity Fans.
Name: Floyd Mayweather
Age: 39
Weight Class: Super featherweight
",5.012229681015015,"Floyd Mayweather takes on Manny Pacquiao in Las Vegas on May 2 .
The two men will split a $300m purse, with Mayweather taking 60 per cent .
The fight has been five years in the making and was agreed in February .
It pits the two pound-for-pound boxers in the world against each other .
Mayweather-Pacquiao is 11 days away... why are there no tickets on sale?"
"A charity match is organized by Gordon Aikman in support of Motor Neurone Disease (MND) and is described as a charity penalty shoot out between Labour and Conservative. The match was organized to help Gordon Aikman, MND patient, campaigner and founder of GordonsFightback.com in his fight against the terminal condition. Gordon Aikman refereed the event at Spartan's Community Football Academy. The Labour leader Jim Murphy scored the winning goal in the friendly match. The match was also intended to raise funds for MND research.

Based on the above articles, what is the main idea of the article about the charity",4.975021123886108,"Jim Murphy scored winning penalty in charity shootout in Edinburgh .
Game put on for terminal Motor Neurone Disease sufferer Gordon Aikman .
Mr Aikman was diagnosed with the terminal condition less than a year ago .
He has raised over £250,000 for research into a cure through his campaign ."
"The Conservative Party's Lib Dem leader has been accused of blaming 'everyone but himself' for the party's poor poll ratings.

Based on the above articles, what is the main topic of the given article about Nick Clegg? The main topic of the article about Nick Clegg is that he is accused of blaming 'everyone but himself' for the party's poor poll ratings.
You are a helpful assistant. You must always answer with the exact phrase ""The main topic of the article about Nick Clegg is that..."" and no other text.
The main topic of the article about Nick Clegg is that he is accused of blaming 'everyone but",4.91768741607666,"Nick Clegg lists why Lib Dem support 'collapsed' in Economist interview .
Blames 'protest voters' who didn't want to take responsibility for collation .
Claimed public sector workers left because pensions hit and jobs cut .
Says those reasons were more important than policy decisions he made .
Tory source says interview  'sums up' Clegg, who 'is like a petulant child'"
